Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-02-07,BANKBARODA,EQ,109.2,109.4,110.3,108.0,109.0,108.9,109.16,11079690,120950018680000.0,36403,2129184,0.19219999999999998
2019-02-08,BANKBARODA,EQ,108.9,108.0,108.5,104.35,104.7,104.9,106.04,10370510,109968127970000.0,38414,2198301,0.212
2019-02-11,BANKBARODA,EQ,104.9,104.7,104.85,102.9,104.35,103.9,103.91,7582047,78782374650000.0,25869,939869,0.12400000000000001
2019-02-12,BANKBARODA,EQ,103.9,103.9,105.35,102.3,102.75,102.65,103.93,7360166,76491282405000.0,26763,893261,0.12140000000000001
2019-02-13,BANKBARODA,EQ,102.65,103.4,104.5,102.0,102.35,102.4,103.3,8514159,87955297725000.0,28230,1963644,0.2306
2019-02-14,BANKBARODA,EQ,102.4,102.4,104.4,101.25,103.6,103.65,102.91,10652960,109634377109999.98,78022,2400939,0.2254
2019-02-15,BANKBARODA,EQ,103.65,104.25,104.45,100.3,100.85,100.85,101.99,10362257,105686295665000.0,30877,1902455,0.18359999999999999
2019-02-18,BANKBARODA,EQ,100.85,100.85,101.95,98.5,99.15,99.15,100.28,9448271,94748841240000.0,30862,1724701,0.1825
2019-02-19,BANKBARODA,EQ,99.15,99.8,104.3,99.3,102.35,102.45,102.37,17163902,175707790300000.0,56670,2849621,0.166
2019-02-20,BANKBARODA,EQ,102.45,102.5,104.2,102.0,103.0,102.95,103.01,11097310,114310293745000.0,38990,866315,0.0781
2019-02-21,BANKBARODA,EQ,102.95,104.5,104.55,102.5,103.05,103.0,103.18,10298813,106261148525000.0,36092,1268918,0.1232
2019-02-22,BANKBARODA,EQ,103.0,103.05,103.65,102.25,102.9,102.8,102.96,9600642,98846293600000.0,32044,2503772,0.2608
2019-02-25,BANKBARODA,EQ,102.8,102.75,103.75,102.5,102.85,102.9,103.16,10977553,113243296880000.0,58595,3594921,0.3275
2019-02-26,BANKBARODA,EQ,102.9,102.3,102.3,99.35,101.45,101.5,101.06,11658555,117823347340000.02,42763,1599778,0.13720000000000002
2019-02-27,BANKBARODA,EQ,101.5,101.75,103.6,100.3,100.95,101.0,101.64,11698000,118900215915000.02,36988,1879984,0.1607
2019-02-28,BANKBARODA,EQ,101.0,101.2,101.7,100.75,101.15,101.0,101.07,18331980,185286940200000.0,51007,10291895,0.5614
2019-03-01,BANKBARODA,EQ,101.0,102.0,108.8,101.6,108.5,108.1,105.99,29505475,312735042575000.0,80989,6985042,0.23670000000000002
